BCCenergy_pa_composition_average,HeatVaporization_max_value,MeltingT_max_value,HeatVaporization_difference,BCCfermi_composition_average,MeltingT_difference,HeatVaporization_composition_average,BoilingT_composition_average,phi_max_value,NdValence_composition_average,HHIp_composition_average,valence_composition_average,phi_difference,HeatFusion_composition_average,n_ws^third_composition_average,n_ws^third_max_value,NValance_composition_average,GSenergy_pa_composition_average,CovalentRadii_composition_average,GSmagmom_composition_average,ThermalExpansionCoefficient_composition_average,MiracleRadius_composition_average,BCCmagmom_composition_average,BCCvolume_padiff_composition_average,MeltingT_composition_average
-4.3137230639999995,399.57,2180.0,396.1591,4.54271273,2125.2,129.06654,1224.16,4.65,1.1,2820.0,3.0,1.4800000000000004,5.814,0.585,1.73,5.9,-5.719311032999999,0.961,0.0,469.5,101.6,8.051e-05,-0.97775,722.68
-4.2097493355,399.57,2180.0,396.1591,4.9026877675,2125.2,151.55053999999996,1403.06,5.1,1.2999999999999998,2820.0,2.85,1.93,5.331999999999999,0.583,1.75,5.55,-5.619461318250001,0.9229999999999999,0.07742356,470.425,101.55,0.08436287999999999,-0.94375,686.88
-4.083513285,399.57,2180.0,396.1591,4.810856371,2125.2,153.24053999999998,1415.86,5.1,1.4,2820.0,2.7,1.93,5.092,0.584,1.75,5.7,-5.4981949485,0.922,0.15484712,470.83,101.3,0.16856474,-0.933,666.2800000000002
-4.3055023055,399.57,2180.0,396.1591,4.9563804330000005,2125.2,150.11054,1395.0099999999998,4.93,1.225,2802.5,3.0,1.7599999999999998,5.39225,0.583,1.77,5.45,-5.710221883500002,0.92375,0.05276657,470.1925,101.675,0.05292759,-0.9540000000000001,698.255
-4.136206967250001,399.57,2180.0,396.1591,4.89725448225,2125.2,144.56304,1350.735,4.65,1.075,2875.0,2.9000000000000004,1.4800000000000004,5.259,0.568,1.73,5.300000000000002,-5.5416415822500005,0.9285,0.0,470.5175,102.55,0.00016102,-0.95425,676.055
-4.2725457040000006,399.57,2180.0,396.1591,4.954309165,2125.2,137.88454000000002,1329.2599999999998,4.65,1.2,2670.0,3.1,1.4800000000000004,4.763,0.5700000000000001,1.73,5.5,-5.692212559033999,0.9229999999999999,3.10120689655e-05,471.7,102.0,0.08201831,-0.9502586207,641.38
-4.132701958999999,399.57,2180.0,396.1591,4.850456656,2125.2,151.76054,1402.36,5.2,1.35,2715.0,2.85,2.03,5.395999999999999,0.583,1.75,5.6,-5.5427580895,0.9225,0.029769735,470.445,101.6,0.0033893800000000004,-0.953,684.88
-3.929418532000001,399.57,2180.0,396.1591,4.706394147999999,2125.2,153.66054,1414.46,5.2,1.5,2610.0,2.7,2.03,5.22,0.584,1.75,5.800000000000002,-5.344788491,0.9209999999999999,0.05953947,470.87,101.4,0.00661774,-0.9515,662.2800000000002
-4.335985386,399.57,2180.0,396.1591,4.994519164,2125.2,149.86054,1390.2599999999998,4.65,1.2,2820.0,3.0,1.4800000000000004,5.572,0.5820000000000001,1.73,5.4,-5.740727688,0.924,0.0,470.02,101.8,0.00016102,-0.9545,707.48
-3.9485036289999997,399.57,1811.0,396.1591,4.380643718,1756.2,138.89203999999998,1348.56,4.93,1.35,2355.0,2.95,2.61,4.18,0.5715,1.77,5.75,-5.34648005575,0.9585,0.42213256,472.17,102.6,0.422253325,-0.979125,624.03
-3.8048865160000003,399.57,1811.0,396.1591,4.07187812,1756.2,125.92353999999999,1268.86,4.93,1.3,2030.0,2.9,2.61,4.225999999999999,0.5529999999999999,1.77,5.7,-5.1962788595,0.995,0.42213256,472.94,104.4,0.42221307,-1.00775,614.38
-4.02040560925,399.57,1811.0,396.1591,4.567421089,1756.2,145.73803999999996,1378.7599999999998,4.93,1.375,2540.0,2.975,2.38,4.1925,0.5832499999999999,1.77,5.775,-5.4222008365,0.93425,0.42213256,471.8275,101.15,0.4222734525,-0.9885625,631.73
-3.9486904765,399.57,1811.0,396.1591,4.4454328620000005,1756.2,139.61553999999998,1329.2599999999998,4.93,1.35,2400.0,2.95,2.38,4.251,0.5765,1.77,5.75,-5.347720421,0.9465,0.42213256,472.255,101.5,0.422253325,-1.026625,629.78
-3.805260211,399.57,1811.0,396.1591,4.201456408,1756.2,127.37053999999999,1230.2599999999998,4.93,1.3,2120.0,2.9,2.38,4.3679999999999986,0.563,1.77,5.7,-5.19875959,0.971,0.42213256,473.11,102.2,0.42221307,-1.10275,625.88
-4.075096553,399.57,1811.0,396.1591,4.468547349,1756.2,143.38204000000005,1383.41,4.93,1.35,2680.0,3.0,1.7599999999999998,4.3915,0.5920000000000001,1.77,6.25,-5.480381665416501,0.939,0.42213256,471.62,100.2,0.422253325,-0.980625,658.28
-4.058072364,399.57,1811.0,396.1591,4.247685382,1756.2,134.90354,1338.56,4.93,1.3,2680.0,3.0,1.7599999999999998,4.648999999999999,0.594,1.77,6.7,-5.464082078832999,0.956,0.42213256,471.84,99.6,0.42221307,-1.01075,682.88
-4.077861868,399.57,1811.0,396.1591,4.470585793500001,1756.2,147.46754,1417.56,4.93,1.4,2680.0,3.0,1.7599999999999998,4.307499999999999,0.5914999999999999,1.77,6.15,-5.48302500825,0.94,0.42213256,471.04,100.25,0.422253325,-0.950125,653.33
-4.063602994,399.57,1811.0,396.1591,4.2517622710000005,1756.2,143.07453999999998,1406.86,4.93,1.4,2680.0,3.0,1.7599999999999998,4.481,0.593,1.77,6.5,-5.4693687645,0.958,0.42213256,470.68,99.7,0.42221307,-0.94975,672.9799999999998
-4.074063726,399.57,1811.0,396.1591,4.457417387,1756.2,144.43403999999998,1390.06,4.93,1.35,2680.0,3.0,1.7599999999999998,4.412,0.5920000000000001,1.77,6.300000000000002,-5.4791747865835,0.9385,0.42213256,471.63,100.3,0.422253325,-0.94979166665,661.38
-4.05600671,399.57,1811.0,396.1591,4.225425458,1756.2,137.00753999999998,1351.86,4.93,1.3,2680.0,3.0,1.7599999999999998,4.69,0.594,1.77,6.800000000000002,-5.461668321167001,0.955,0.42213256,471.86,99.8,0.42221307,-0.9490833333,689.08
-4.0838651310000005,399.57,1811.0,396.1591,4.4729824255,1756.2,146.06604,1410.06,4.93,1.35,2680.0,3.0,1.7599999999999998,4.180999999999999,0.591,1.77,5.95,-5.48842150975,0.9415,0.42213256,471.485,100.55,0.422253325,-0.971125,638.7299999999998
-4.07560952,399.57,1811.0,396.1591,4.256555535,1756.2,140.27154000000002,1391.86,4.93,1.3,2680.0,3.0,1.7599999999999998,4.228,0.5920000000000001,1.77,6.1,-5.4801617675,0.961,0.42213256,471.57,100.3,0.42221307,-0.99175,643.78
-4.080989581,399.57,1811.0,396.1591,4.463506099,1756.2,141.46354000000005,1345.2099999999996,4.93,1.35,2680.0,3.0,1.7599999999999998,4.255,0.5914999999999999,1.77,6.050000000000002,-5.4859729245,0.9405,0.42213256,471.14,100.7,0.422253325,-0.962125,641.28
-4.06985842,399.57,1811.0,396.1591,4.237602882000002,1756.2,131.06654,1262.16,4.93,1.3,2680.0,3.0,1.7599999999999998,4.376,0.593,1.77,6.300000000000002,-5.475264597000001,0.959,0.42213256,470.88,100.6,0.42221307,-0.97375,648.88
-4.01417262675,399.57,1811.0,396.1591,4.5377997375,1756.2,145.29379,1376.21,4.93,1.375,2547.5,2.975,2.53,4.16475,0.5814999999999999,1.77,5.775,-5.415562937374999,0.9385,0.42213256,471.8325,101.425,0.4222734525,-0.9978125,630.105
-3.9362245115,399.57,1811.0,396.1591,4.386190159,1756.2,138.72704,1324.16,4.93,1.35,2415.0,2.95,2.53,4.1955,0.573,1.77,5.75,-5.3344446227499995,0.955,0.42213256,472.265,102.05,0.422253325,-1.045125,626.53
-3.780328281,399.57,1811.0,396.1591,4.082971002000002,1756.2,125.59353999999999,1220.06,4.93,1.3,2150.0,2.9,2.53,4.257,0.5559999999999999,1.77,5.7,-5.1722079935,0.988,0.42213256,473.13,103.3,0.42221307,-1.13975,619.38
-4.059485797250002,399.57,1811.0,396.1591,4.68163234875,1756.2,152.45553999999998,1429.91,5.1,1.425,2697.5,2.925,1.93,4.19375,0.5894999999999999,1.77,5.825,-5.466553871625,0.92175,0.40807777,471.43,100.8,0.41162794,-0.945625,632.605
-4.0268508525,399.57,1811.0,396.1591,4.673855381500001,1756.2,153.05053999999996,1431.56,5.1,1.4500000000000002,2715.0,2.85,1.93,4.253499999999999,0.5890000000000001,1.77,5.85,-5.43642649125,0.9215,0.39402298,471.46,100.8,0.4009623,-0.94075,631.53
-3.961580963,399.57,1811.0,396.1591,4.658301447,1756.2,154.24053999999998,1434.86,5.1,1.5,2750.0,2.7,1.93,4.372999999999998,0.588,1.77,5.9,-5.376171730499999,0.9209999999999999,0.3659134,471.52,100.8,0.37963102,-0.931,629.38
-4.1226038225,399.57,2180.0,396.1591,4.727548047000001,2125.2,151.61054,1423.51,4.93,1.375,2697.5,3.0,1.7599999999999998,4.31375,0.589,1.77,5.75,-5.5271870565,0.92225,0.36936599,471.2275,100.925,0.36952701,-0.951,642.9050000000002
-4.153086903,399.57,2180.0,396.1591,4.765686778000001,2125.2,151.36054,1418.7599999999998,4.93,1.35,2715.0,3.0,1.7599999999999998,4.493499999999999,0.5880000000000001,1.77,5.699999999999998,-5.5576928610000005,0.9225,0.31659942,471.055,101.05,0.31676044000000003,-0.9515,652.13
-3.92282540375,399.57,1811.0,396.1591,4.63028336525,1756.2,146.31304,1383.985,4.93,1.25,2752.5,2.9000000000000004,1.7599999999999998,4.00075,0.575,1.77,5.65,-5.3281009507500015,0.92675,0.36936599,471.725,101.675,0.36952701,-0.95075,611.48
-3.753530065500001,399.57,1811.0,396.1591,4.5711574145,1756.2,140.76554,1339.71,4.93,1.1,2825.0,2.8,1.7599999999999998,3.8675,0.56,1.77,5.5,-5.1595206495,0.9315,0.31659942,472.05,102.55,0.31676044000000003,-0.951,589.28
-3.4149393889999997,399.57,1811.0,396.1591,4.452905513,1756.2,129.67054000000002,1251.16,4.93,0.8,2970.0,2.6,1.7599999999999998,3.6010000000000004,0.53,1.77,5.2,-4.822360047,0.941,0.21106628,472.7,104.3,0.21122729999999998,-0.9515,544.88
-4.106743902000002,399.57,1811.0,396.1591,4.71749554725,1756.2,148.61654,1408.26,4.93,1.375,2660.0,3.025,1.7599999999999998,4.1115,0.5860000000000001,1.77,5.775,-5.5150582742585,0.922,0.3693737430172414,471.6475,100.975,0.3899913325,-0.949939655175,626.38
-4.121367062,399.57,1811.0,396.1591,4.7455817785,1756.2,145.37254,1388.26,4.93,1.35,2640.0,3.05,1.7599999999999998,4.089,0.5820000000000001,1.77,5.75,-5.533435296517,0.922,0.3166149260344828,471.895,101.15,0.357689085,-0.94937931035,619.08
-4.1506133819999995,399.57,1811.0,396.1591,4.801754240999999,1756.2,138.88454000000002,1348.2599999999998,4.93,1.2999999999999998,2600.0,3.1,1.7599999999999998,4.044,0.5740000000000001,1.77,5.699999999999998,-5.570189341034,0.922,0.2110972920689655,472.39,101.5,0.29308459,-0.9482586207,604.48
-4.020962109,399.57,1811.0,396.1591,4.655516793,1756.2,152.56054,1429.56,5.2,1.45,2645.0,2.925,2.03,4.22575,0.5894999999999999,1.77,5.85,-5.428202257250001,0.9215,0.3842508575,471.44,100.825,0.3711411900000001,-0.95025,631.605
-3.949803476000001,399.57,1811.0,396.1591,4.62162427,1756.2,153.26054,1430.86,5.2,1.5,2610.0,2.85,2.03,4.317499999999999,0.5890000000000001,1.77,5.9,-5.3597232625,0.9209999999999999,0.34636915500000004,471.48,100.85,0.3199888,-0.95,629.53
-3.80748621,399.57,1811.0,396.1591,4.553839224,1756.2,154.66054,1433.46,5.2,1.6,2540.0,2.7,2.03,4.501,0.588,1.77,6.0,-5.222765273,0.92,0.27060575,471.56,100.9,0.21768402,-0.9495,625.38
-4.0921207420000005,399.57,1811.0,396.1591,4.689409316000001,1756.2,151.86054,1428.2599999999998,4.93,1.4,2680.0,3.0,1.7599999999999998,4.134,0.59,1.77,5.800000000000002,-5.496681252,0.922,0.42213256,471.4,100.8,0.42229358,-0.9505,633.68
-2.8870849090000004,399.57,1193.0,396.1591,3.880316378,1138.2,120.20403999999999,1217.16,4.1,2.15,2975.0,2.35,1.7799999999999998,2.535,0.4795,1.31,6.75,-4.29183424425,0.9765,0.0,473.75,104.4,0.000120765,-1.162625,322.41200000000003
-2.7434677960000005,399.57,1193.0,396.1591,3.57155078,1138.2,107.23553999999999,1137.46,4.1,2.1,2650.0,2.3,1.7799999999999998,2.5810000000000004,0.461,1.31,6.7,-4.141633048,1.013,0.0,474.52,106.2,8.051e-05,-1.19125,312.762
-2.8872717564999997,399.57,1193.0,396.1591,3.945105522,1138.2,120.92754,1197.86,4.1,2.15,3020.0,2.35,1.5499999999999998,2.6060000000000003,0.4845,1.31,6.75,-4.2930746095,0.9645,0.0,473.835,103.3,0.000120765,-1.210125,328.162
-2.7438414910000004,399.57,1193.0,396.1591,3.701129068,1138.2,108.68254,1098.86,4.1,2.1,2740.0,2.3,1.5499999999999998,2.7230000000000003,0.47100000000000003,1.31,6.7,-4.1441137785,0.989,0.0,474.69,104.0,8.051e-05,-1.28625,324.262
-3.013677833,399.57,1685.0,396.1591,3.968220009,1630.2,124.69403999999999,1252.0099999999998,4.1,2.15,3300.0,2.4,0.9299999999999996,2.7465,0.5,1.31,7.25,-4.425735853916501,0.957,0.0,473.2,102.0,0.000120765,-1.164125,356.662
-2.996653644,399.57,1685.0,396.1591,3.7473580419999997,1630.2,116.21553999999999,1207.16,4.1,2.1,3300.0,2.4,0.9299999999999996,3.0039999999999996,0.502,1.31,7.699999999999998,-4.409436267333,0.9740000000000001,0.0,473.42,101.4,8.051e-05,-1.19425,381.26199999999994
-3.0164431480000005,399.57,1586.0,396.1591,3.9702584535,1531.2,128.77954,1286.16,4.1,2.2,3300.0,2.4,0.9299999999999996,2.6625,0.4995,1.31,7.15,-4.42837919675,0.958,0.0,472.62,102.05,0.000120765,-1.133625,351.712
-3.0021842739999998,399.57,1586.0,396.1591,3.751434931,1531.2,124.38654,1275.46,4.1,2.2,3300.0,2.4,0.9299999999999996,2.8360000000000003,0.501,1.31,7.5,-4.414722953,0.976,0.0,472.26,101.5,8.051e-05,-1.13325,371.362
-3.012645006,399.57,1747.0,396.1591,3.957090047,1692.2,125.74604,1258.66,4.1,2.15,3300.0,2.4,0.9299999999999996,2.767,0.5,1.31,7.300000000000002,-4.424528975083501,0.9565,0.0,473.21,102.1,0.000120765,-1.1332916666500001,359.76199999999994
-2.9945879900000003,399.57,1747.0,396.1591,3.725098118,1692.2,118.31953999999999,1220.46,4.1,2.1,3300.0,2.4,0.9299999999999996,3.045,0.502,1.31,7.800000000000002,-4.407022509667001,0.973,0.0,473.44,101.6,8.051e-05,-1.1325833333,387.462
-3.022446411,399.57,1294.0,396.1591,3.9726550855,1239.2,127.37803999999998,1278.66,4.1,2.15,3300.0,2.4,0.9299999999999996,2.536,0.499,1.31,6.95,-4.43377569825,0.9595,0.0,473.065,102.35,0.000120765,-1.154625,337.112
-3.0141908,399.57,1294.0,396.1591,3.756228195,1239.2,121.58353999999999,1260.46,4.1,2.1,3300.0,2.4,0.9299999999999996,2.583,0.5,1.31,7.1,-4.425515956,0.979,0.0,473.15,102.1,8.051e-05,-1.17525,342.162
-3.019570861,399.57,1345.0,396.1591,3.963178759,1290.2,122.77553999999999,1213.81,4.1,2.15,3300.0,2.4,0.9299999999999996,2.61,0.4995,1.31,7.050000000000002,-4.431327113,0.9585,0.0,472.72,102.5,0.000120765,-1.145625,339.662
-3.0084397000000003,399.57,1345.0,396.1591,3.737275542,1290.2,112.37853999999999,1130.7599999999998,4.1,2.1,3300.0,2.4,0.9299999999999996,2.7310000000000003,0.501,1.31,7.300000000000002,-4.4206187855,0.977,0.0,472.46,102.4,8.051e-05,-1.15725,347.26199999999994
-2.8748057914999996,399.57,1193.0,396.1591,3.8858628189999997,1138.2,120.03903999999999,1192.7599999999998,4.1,2.15,3035.0,2.35,1.6999999999999995,2.5505,0.48100000000000004,1.31,6.75,-4.27979881125,0.973,0.0,473.845,103.85,0.000120765,-1.228625,324.91200000000003
-2.7189095610000003,399.57,1193.0,396.1591,3.582643662,1138.2,106.90553999999999,1088.66,4.1,2.1,2770.0,2.3,1.6999999999999995,2.612,0.464,1.31,6.7,-4.1175621819999995,1.006,0.0,474.71,105.1,8.051e-05,-1.3232499999999998,317.762
-3.1307444172500003,399.57,1768.0,396.1591,4.24384592625,1713.2,136.10353999999998,1314.935,5.1,2.125,3240.0,2.4,1.93,2.754375,0.509,1.75,6.7,-4.5437387865625,0.9375,0.03871178,472.8125,102.375,0.042261949999999986,-1.1061875,368.68925
-3.2307868125,399.57,1768.0,396.1591,4.2986098765000005,1713.2,139.03454,1333.01,5.1,2.05,3180.0,2.4,1.93,3.01975,0.52,1.75,6.6,-4.645442132625,0.935,0.07742356,472.645,102.15,0.08436287999999999,-1.078375,405.3165
-3.430871603,399.57,1768.0,396.1591,4.408137777,1713.2,144.89654000000004,1369.16,5.1,1.9,3060.0,2.4,1.93,3.5505,0.542,1.75,6.4,-4.84884882475,0.93,0.15484712,472.31,101.7,0.16856474,-1.0227499999999998,478.57099999999997
-3.1938624425000004,399.57,2180.0,396.1591,4.2897616245000005,2125.2,135.25853999999998,1308.535,4.65,2.075,3240.0,2.475,1.4800000000000004,2.874375,0.5085,1.73,6.625,-4.6043719714375,0.938,0.0,472.61,102.5,0.00016102,-1.1115625,378.98925
-3.357022863,399.57,2180.0,396.1591,4.390441273,2125.2,137.34454,1320.2099999999996,4.65,1.95,3180.0,2.55,1.4800000000000004,3.25975,0.519,1.73,6.449999999999998,-4.766708502375,0.936,0.0,472.24,102.4,0.00016102,-1.089125,425.9165
-3.619904022,399.57,1519.0,396.1591,4.551590571,1464.2,129.54054,1282.56,4.45,1.7,2910.0,2.8,1.2800000000000002,3.2215,0.528,1.61,6.199999999999998,-5.042866435284,0.9309999999999999,3.10120689655e-05,473.18,102.4,0.08201831,-1.0400086207,453.671
-3.1633793620000006,399.57,1811.0,396.1591,4.2516228935,1756.2,135.50853999999998,1313.285,4.93,2.1,3222.5,2.475,1.7599999999999998,2.6946250000000003,0.5095,1.77,6.675000000000002,-4.5738661669375,0.93775,0.05276657,472.7825,102.375,0.05292759,-1.1110624999999998,369.76425
-3.5614113819999997,399.57,1811.0,396.1591,4.439245646,1756.2,142.51654000000005,1362.56,4.93,1.7999999999999998,2990.0,2.7,1.7599999999999998,3.3115,0.544,1.77,6.300000000000002,-4.96935834625,0.9309999999999999,0.21106628,472.19,101.7,0.21122729999999998,-1.04225,482.871
-2.99408402375,399.57,1193.0,396.1591,4.19249694275,1138.2,129.96104,1269.01,4.1,1.95,3295.0,2.375,0.9299999999999996,2.561375,0.4945,1.31,6.525,-4.4052858656875005,0.9425,0.0,473.1075,103.25,0.00016102,-1.1113125,347.56425
-2.9574660255,399.57,1193.0,396.1591,4.1959119095,1138.2,126.74954,1241.16,4.1,1.7,3290.0,2.35,0.9299999999999996,2.6337500000000005,0.491,1.31,6.25,-4.368536290874999,0.945,0.0,473.235,103.9,0.00016102,-1.088625,363.0665
-2.8842300290000003,399.57,1193.0,396.1591,4.202741843,1138.2,120.32654,1185.46,4.1,1.2,3280.0,2.3,0.9299999999999996,2.7785,0.484,1.31,5.7,-4.29503714125,0.95,0.0,473.49,105.2,0.00016102,-1.04325,394.071
-3.178002522,399.57,1519.0,396.1591,4.27970912475,1464.2,132.26453999999998,1293.285,4.45,2.075,3202.5,2.5,1.2800000000000002,2.672125,0.5055000000000001,1.61,6.65,-4.592243189196,0.93775,7.753017241375e-06,473.03,102.54999999999998,0.0206253425,-1.1105021551749998,362.46425
-3.325303022,399.57,1519.0,396.1591,4.3703362735,1464.2,131.35654,1289.71,4.45,1.95,3105.0,2.6,1.2800000000000002,2.8552500000000003,0.513,1.61,6.5,-4.742450937892,0.9355,1.550603448275e-05,473.08,102.5,0.041089665,-1.08700431035,392.8665
-3.0922207289999997,399.57,1728.0,396.1591,4.2177303705,1673.2,136.20854,1314.585,5.2,2.15,3187.5,2.4,2.03,2.786375,0.509,1.75,6.725,-4.5053871721875005,0.93725,0.0148848675,472.8225,102.4,0.0017752000000000004,-1.1108125,367.68925
-3.1537394360000004,399.57,1728.0,396.1591,4.2463787649999984,1673.2,139.24454,1332.31,5.2,2.1,3075.0,2.4,2.03,3.08375,0.52,1.75,6.65,-4.5687389038749995,0.9345,0.029769735,472.665,102.2,0.0033893800000000004,-1.0876249999999998,403.3165
-3.27677685,399.57,1728.0,396.1591,4.303675554,1673.2,145.31654,1367.7599999999998,5.2,2.0,2850.0,2.4,2.03,3.6785,0.542,1.75,6.5,-4.69544236725,0.929,0.05953947,472.35,101.8,0.00661774,-1.04125,474.57099999999997
-3.030702022,399.57,1193.0,396.1591,4.1890819760000015,1138.2,133.17254,1296.86,4.1,2.2,3300.0,2.4,0.9299999999999996,2.4890000000000003,0.498,1.31,6.800000000000002,-4.4420354405,0.94,0.0,472.98,102.6,0.00016102,-1.1340000000000001,332.06199999999995
-4.065488909,399.57,1519.0,396.1591,4.605333568000001,1464.2,112.94004,1188.56,4.45,1.15,2195.0,3.15,2.1300000000000003,4.0,0.5395,1.61,5.55,-5.493496233818001,0.9585,6.202413793100001e-05,474.15,104.0,0.163835345,-0.9746422414,565.63
-4.0656757565,399.57,1519.0,396.1591,4.6701227119999995,1464.2,113.66354,1169.26,4.45,1.15,2240.0,3.15,1.9000000000000004,4.071000000000001,0.5445,1.61,5.55,-5.494736599068,0.9465,6.202413793100001e-05,474.235,102.9,0.163835345,-1.0221422414,571.38
-3.9222454910000004,399.57,1519.0,396.1591,4.426146258,1464.2,101.41854000000001,1070.26,4.45,1.1,1960.0,3.1,1.9000000000000004,4.187999999999999,0.531,1.61,5.5,-5.345775768068,0.971,6.202413793100001e-05,475.09,103.6,0.16379509,-1.0982672414,567.48
-4.1920818330000005,399.57,1685.0,396.1591,4.6932371989999995,1630.2,117.43004,1223.41,4.45,1.15,2520.0,3.2,1.2800000000000002,4.211499999999999,0.56,1.61,6.050000000000002,-5.627397843484499,0.939,6.202413793100001e-05,473.6,101.6,0.163835345,-0.9761422414,599.88
-4.175057644000002,399.57,1685.0,396.1591,4.472375232,1630.2,108.95154,1178.56,4.45,1.1,2520.0,3.2,1.2800000000000002,4.4689999999999985,0.562,1.61,6.5,-5.611098256900999,0.956,6.202413793100001e-05,473.82,101.0,0.16379509,-1.0062672414,624.48
-4.194847148,399.57,1586.0,396.1591,4.6952756435000005,1531.2,121.51554,1257.56,4.45,1.2,2520.0,3.2,1.2800000000000002,4.1275,0.5595,1.61,5.949999999999998,-5.630041186318,0.94,6.202413793100001e-05,473.02,101.65,0.163835345,-0.9456422414,594.93
-4.1805882740000015,399.57,1586.0,396.1591,4.476452121,1531.2,117.12254,1246.86,4.45,1.2,2520.0,3.2,1.2800000000000002,4.300999999999998,0.5609999999999999,1.61,6.300000000000002,-5.616384942568001,0.958,6.202413793100001e-05,472.66,101.1,0.16379509,-0.9452672414,614.58
-4.191049006,399.57,1747.0,396.1591,4.682107237,1692.2,118.48204,1230.06,4.45,1.15,2520.0,3.2,1.2800000000000002,4.231999999999998,0.56,1.61,6.1,-5.6261909646515,0.9385,6.202413793100001e-05,473.61,101.7,0.163835345,-0.94530890805,602.9799999999998
-4.200850411,399.57,1519.0,396.1591,4.6976722755,1464.2,120.11404,1250.06,4.45,1.15,2520.0,3.2,1.2800000000000002,4.001,0.5589999999999999,1.61,5.75,-5.635437687818,0.9415,6.202413793100001e-05,473.465,101.95,0.163835345,-0.9666422414,580.33
-4.192594799999999,399.57,1519.0,396.1591,4.481245385,1464.2,114.31954,1231.86,4.45,1.1,2520.0,3.2,1.2800000000000002,4.048,0.56,1.61,5.9,-5.627177945568,0.961,6.202413793100001e-05,473.55,101.7,0.16379509,-0.9872672414,585.38
-4.1979748610000005,399.57,1519.0,396.1591,4.688195949000001,1464.2,115.51154,1185.2099999999996,4.45,1.15,2520.0,3.2,1.2800000000000002,4.074999999999998,0.5595,1.61,5.85,-5.632989102568001,0.9405,6.202413793100001e-05,473.12,102.1,0.163835345,-0.9576422414,582.88
-4.186843700000002,399.57,1519.0,396.1591,4.462292732,1464.2,105.11453999999999,1102.16,4.45,1.1,2520.0,3.2,1.2800000000000002,4.196000000000001,0.5609999999999999,1.61,6.1,-5.622280775068001,0.959,6.202413793100001e-05,472.86,102.0,0.16379509,-0.9692672414,590.48
-4.0532097915000005,399.57,1519.0,396.1591,4.610880009000001,1464.2,112.77504,1164.16,4.45,1.15,2255.0,3.15,2.0500000000000003,4.0154999999999985,0.5409999999999999,1.61,5.55,-5.4814608008180015,0.955,6.202413793100001e-05,474.245,103.45,0.163835345,-1.0406422413999998,568.13
-3.9752616762500006,399.57,1519.0,396.1591,4.4592704305,1464.2,106.20828999999999,1112.11,4.45,1.125,2122.5,3.125,2.0500000000000003,4.04625,0.5325,1.61,5.525,-5.400342486193002,0.9715,6.202413793100001e-05,474.6775,104.075,0.1638152175,-1.0879547414,564.555
-3.8973135610000007,399.57,1519.0,396.1591,4.307660852,1464.2,99.64154,1060.06,4.45,1.1,1990.0,3.1,2.0500000000000003,4.077,0.524,1.61,5.5,-5.319224171568,0.988,6.202413793100001e-05,475.11,104.7,0.16379509,-1.1352672414,560.98
-4.16184791725,399.57,1768.0,396.1591,4.8782359675,1713.2,129.74754,1289.91,5.1,1.25,2557.5,3.1,1.93,4.03625,0.5615,1.75,5.65,-5.5951930274345,0.92175,0.038766051120689635,473.1625,102.025,0.18551220750000005,-0.941702586225,581.505
-4.1145898125,399.57,1768.0,396.1591,4.842372769000001,1713.2,133.58654,1311.56,5.1,1.2999999999999998,2595.0,3.0,1.93,4.1185,0.565,1.75,5.7,-5.546688624801001,0.9215,0.07747007810344825,472.945,101.85,0.207148815,-0.9373879310500001,587.73
